school_code,school_name,school_type,state,district,postcode,active
MHA2002,KOLEJ VOKASIONAL MELAKA TENGAH,KV,MELAKA,MELAKA TENGAH,75450,true
MKB2144,SEKOLAH MENENGAH TEKNIK BUKIT PIATU,SMT,MELAKA,MELAKA TENGAH,75150,true
MRA1001,SEKOLAH BERASRAMA PENUH INTEGRASI SELANDAR,SBP,MELAKA,JASIN,77500,true
MRA1002,SEKOLAH MENENGAH KEBANGSAAN AGAMA TUN PERAK,SMKA,MELAKA,JASIN,77000,true
MRA2125,SEKOLAH MENENGAH KEBANGSAAN AGAMA SULTAN MUHAMMAD,SMKA,MELAKA,MELAKA TENGAH,75350,true
MRA2127,SEKOLAH MENENGAH KEBANGSAAN AGAMA SHARIFAH RODZIAH,SMKA,MELAKA,MELAKA TENGAH,75460,true
NEA0025,SEKOLAH MENENGAH KEBANGSAAN DATO' UNDANG MUSA AL-HAJ,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,71600,true
NEA0026,SEKOLAH MENENGAH KEBANGSAAN DATO' UNDANG SYED ALI AL-JUFRI SIMPANG GELAMI,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,71600,true
NEA1080,SEKOLAH MENENGAH KEBANGSAAN ZABA,SMK,NEGERI SEMBILAN,KUALA PILAH,72000,true
NEA1081,SEKOLAH MENENGAH KEBANGSAAN DANGI,SMK,NEGERI SEMBILAN,KUALA PILAH,73100,true
NEA1083,SEKOLAH MENENGAH KEBANGSAAN JUASSEH,SMK,NEGERI SEMBILAN,KUALA PILAH,72500,true
NEA1084,SEKOLAH MENENGAH KEBANGSAAN SENALING,SMK,NEGERI SEMBILAN,KUALA PILAH,72000,true
NEA2052,SEKOLAH MENENGAH KEBANGSAAN RAJA JUMAAT,SMK,NEGERI SEMBILAN,PORT DICKSON,71007,true
NEA2053,SEKOLAH MENENGAH KEBANGSAAN DATUK HAJI ABDUL SAMAD,SMK,NEGERI SEMBILAN,PORT DICKSON,71000,true
NEA2055,SEKOLAH MENENGAH KEBANGSAAN YAM TUAN RADIN,SMK,NEGERI SEMBILAN,PORT DICKSON,71010,true
NEA2056,SEKOLAH MENENGAH KEBANGSAAN KAMPUNG BARU SIRUSA,SMK,NEGERI SEMBILAN,PORT DICKSON,71050,true
NEA2057,SEKOLAH MENENGAH KEBANGSAAN INTAN PERDANA,SMK,NEGERI SEMBILAN,PORT DICKSON,71050,true
NEA3035,SEKOLAH MENENGAH KEBANGSAAN DATO' SEDIA RAJA,SMK,NEGERI SEMBILAN,REMBAU,71309,true
NEA3036,SEKOLAH MENENGAH KEBANGSAAN DATO' UNDANG HAJI ADNAN,SMK,NEGERI SEMBILAN,REMBAU,71350,true
NEA3037,SEKOLAH MENENGAH SAINS REMBAU,SBP,NEGERI SEMBILAN,REMBAU,71300,true
NEA3038,SEKOLAH MENENGAH KEBANGSAAN PEDAS,SMK,NEGERI SEMBILAN,REMBAU,71400,true
NEA4088,SEKOLAH MENENGAH KEBANGSAAN TUNKU AMPUAN DURAH,SMK,NEGERI SEMBILAN,SEREMBAN,70400,true
NEA4090,SEKOLAH MENENGAH KEBANGSAAN BUKIT MEWAH,SMK,NEGERI SEMBILAN,SEREMBAN,70100,true
NEA4098,SEKOLAH MENENGAH KEBANGSAAN DATO' SHAHARDIN,SMK,NEGERI SEMBILAN,SEREMBAN,71900,true
NEA4099,SEKOLAH MENENGAH KEBANGSAAN MAMBAU,SMK,NEGERI SEMBILAN,SEREMBAN,70300,true
NEA4100,SEKOLAH MENENGAH KEBANGSAAN SENAWANG,SMK,NEGERI SEMBILAN,SEREMBAN,70450,true
NEA4101,SEKOLAH MENENGAH KEBANGSAAN DATO' HAJI MOHD REDZA,SMK,NEGERI SEMBILAN,SEREMBAN,70400,true
NEA4102,SEKOLAH MENENGAH KEBANGSAAN PENDETA ZA'BA,SMK,NEGERI SEMBILAN,SEREMBAN,70400,true
NEA4103,SEKOLAH MENENGAH KEBANGSAAN KOMPLEKS KLIA,SMK,NEGERI SEMBILAN,SEREMBAN,71800,true
NEA4104,SEKOLAH MENENGAH KEBANGSAAN DESA CEMPAKA,SMK,NEGERI SEMBILAN,SEREMBAN,71800,true
NEA4105,SEKOLAH MENENGAH KEBANGSAAN TAMAN SEMARAK,SMK,NEGERI SEMBILAN,SEREMBAN,71800,true
NEA4106,SEKOLAH MENENGAH KEBANGSAAN SERI PAGI,SMK,NEGERI SEMBILAN,SEREMBAN,70450,true
NEA4107,SEKOLAH MENENGAH KEBANGSAAN TAMAN TUANKU JAAFAR,SMK,NEGERI SEMBILAN,SEREMBAN,71450,true
NEA4108,SEKOLAH MENENGAH SAINS TUANKU MUNAWIR,SBP,NEGERI SEMBILAN,SEREMBAN,70400,true
NEA4109,SEKOLAH MENENGAH KEBANGSAAN SEREMBAN 2,SMK,NEGERI SEMBILAN,SEREMBAN,70300,true
NEA4110,SEKOLAH MENENGAH KEBANGSAAN PANCHOR,SMK,NEGERI SEMBILAN,SEREMBAN,70400,true
NEA4111,SEKOLAH MENENGAH KEBANGSAAN SEREMBAN JAYA,SMK,NEGERI SEMBILAN,SEREMBAN,70450,true
NEA4112,SEKOLAH MENENGAH KEBANGSAAN BUKIT KEPAYANG,SMK,NEGERI SEMBILAN,SEREMBAN,70300,true
NEA4113,SEKOLAH MENENGAH KEBANGSAAN SEREMBAN JAYA 2,SMK,NEGERI SEMBILAN,SEREMBAN,70450,true
NEA4114,SEKOLAH MENENGAH KEBANGSAAN TAMAN FOREST HEIGHTS,SMK,NEGERI SEMBILAN,SEREMBAN,70450,true
NEA4115,SEKOLAH MENENGAH KEBANGSAAN WARISAN PUTERI,SMK,NEGERI SEMBILAN,SEREMBAN,70400,true
NEA4116,SEKOLAH MENENGAH KEBANGSAAN DATO' SHAMSUDIN NAIN,SMK,NEGERI SEMBILAN,SEREMBAN,71200,true
NEA4117,SEKOLAH MENENGAH KEBANGSAAN SEREMBAN 3,SMK,NEGERI SEMBILAN,SEREMBAN,70300,true
NEA4118,SEKOLAH MENENGAH SAINS TUANKU AISHAH ROHANI,SBP,NEGERI SEMBILAN,SEREMBAN,70400,true
NEA4119,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,SMK,NEGERI SEMBILAN,SEREMBAN,70200,true
NEA4120,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU SRI SENDAYAN,SMK,NEGERI SEMBILAN,SEREMBAN,71950,true
NEA4121,SEKOLAH MENENGAH KEBANGSAAN BANDAR ENSTEK,SMK,NEGERI SEMBILAN,SEREMBAN,71760,true
NEA4122,SEKOLAH MENENGAH KEBANGSAAN NILAI IMPIAN,SMK,NEGERI SEMBILAN,SEREMBAN,71800,true
NEA5051,SEKOLAH MENENGAH KEBANGSAAN PASIR BESAR,SMK,NEGERI SEMBILAN,TAMPIN,73420,true
NEA5052,SEKOLAH MENENGAH KEBANGSAAN TUNKU SYED IDRUS,SMK,NEGERI SEMBILAN,TAMPIN,73000,true
NEA5054,SEKOLAH MENENGAH KEBANGSAAN BUKIT ROKAN,SMK,NEGERI SEMBILAN,TAMPIN,73200,true
NEA5055,SEKOLAH MENENGAH KEBANGSAAN GEMAS,SMK,NEGERI SEMBILAN,TAMPIN,73400,true
NEA5056,SEKOLAH MENENGAH KEBANGSAAN JELAI,SMK,NEGERI SEMBILAN,TAMPIN,73480,true
NEA5057,SEKOLAH MENENGAH KEBANGSAAN TAMAN INDAH,SMK,NEGERI SEMBILAN,TAMPIN,73000,true
NEA6001,SEKOLAH MENENGAH KEBANGSAAN BAHAU,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,72100,true
NEA6002,SEKOLAH MENENGAH KEBANGSAAN (FELDA) PASOH 2,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,72300,true
NEA6003,SEKOLAH MENENGAH KEBANGSAAN SERI PERPATIH,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,73430,true
NEA6004,SEKOLAH MENENGAH KEBANGSAAN JELAI,SMK,NEGERI SEMBILAN,KUALA PILAH,73100,true
NEA6005,SEKOLAH MENENGAH KEBANGSAAN (FELDA) PALONG DUA,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,73450,true
NEA6006,SEKOLAH MENENGAH KEBANGSAAN (FELDA) LUI BARAT,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,72120,true
NEA6007,SEKOLAH MENENGAH KEBANGSAAN (FELDA) PALONG 7,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,73470,true
NEA6008,SEKOLAH MENENGAH KEBANGSAAN (FELDA) BANDAR BARU SERTING,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,72120,true
NEA6009,SEKOLAH MENENGAH KEBANGSAAN SERTING HILIR KOMPLEKS,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,72120,true
NEA6010,SEKOLAH MENENGAH KEBANGSAAN ALAM BERAJA,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,73430,true
NEA6011,SEKOLAH MENENGAH KEBANGSAAN SERI JEMPOL,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,72120,true
NEA6012,SEKOLAH MENENGAH KEBANGSAAN BAHAU 2,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,72100,true
NEB0026,SEKOLAH MENENGAH KEBANGSAAN UNDANG JELEBU,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,71600,true
NEB0027,SEKOLAH MENENGAH KEBANGSAAN PERTANG,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,72300,true
NEB1081,SEKOLAH MENENGAH KEBANGSAAN TUANKU MUHAMMAD,SMK,NEGERI SEMBILAN,KUALA PILAH,72000,true
NEB1082,SEKOLAH MENENGAH KEBANGSAAN TUNKU KURSHIAH,SMK,NEGERI SEMBILAN,KUALA PILAH,72000,true
NEB1083,SEKOLAH MENENGAH KEBANGSAAN CHUNG HUA,SMK,NEGERI SEMBILAN,KUALA PILAH,72000,true
NEB2054,SEKOLAH MENENGAH KEBANGSAAN TINGGI PORT DICKSON,SMK,NEGERI SEMBILAN,PORT DICKSON,71000,true
NEB3036,SEKOLAH MENENGAH KEBANGSAAN UNDANG REMBAU,SMK,NEGERI SEMBILAN,REMBAU,71309,true
NEB4089,SEKOLAH MENENGAH KEBANGSAAN KING GEORGE V,SMK,NEGERI SEMBILAN,SEREMBAN,70100,true
NEB4090,SEKOLAH MENENGAH KEBANGSAAN ST PAUL,SMK,NEGERI SEMBILAN,SEREMBAN,70200,true
NEB4091,SEKOLAH MENENGAH KEBANGSAAN METHODIST ACS,SMK,NEGERI SEMBILAN,SEREMBAN,70000,true
NEB4092,SEKOLAH MENENGAH KEBANGSAAN PUTERI,SMK,NEGERI SEMBILAN,SEREMBAN,70200,true
NEB4093,SEKOLAH MENENGAH KEBANGSAAN SERI AMPANGAN,SMK,NEGERI SEMBILAN,SEREMBAN,70400,true
NEB4094,SEKOLAH MENENGAH KEBANGSAAN CHAN WA,SMK,NEGERI SEMBILAN,SEREMBAN,70200,true
NEB4095,SEKOLAH MENENGAH KEBANGSAAN TUNKU AMPUAN NAJIHAH,SMK,NEGERI SEMBILAN,SEREMBAN,70200,true
NEB4096,KOLEJ TUNKU KURSHIAH,SBP,NEGERI SEMBILAN,SEREMBAN,71760,true
NEB4097,SEKOLAH MENENGAH KEBANGSAAN DATO SHEIKH AHMAD,SMK,NEGERI SEMBILAN,SEREMBAN,70400,true
NEB4137,SEKOLAH MENENGAH DATUK ABDUL RAZAK,SBP,NEGERI SEMBILAN,SEREMBAN,71450,true
NEB6001,SEKOLAH MENENGAH KEBANGSAAN CHI WEN,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,72100,true
NEE0028,SEKOLAH MENENGAH KEBANGSAAN TERIANG HILIR,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,72400,true
NEE1086,SEKOLAH MENENGAH KEBANGSAAN TUNKU BESAR BURHANUDDIN,SMK,NEGERI SEMBILAN,KUALA PILAH,71550,true
NEE1087,SEKOLAH MENENGAH KEBANGSAAN DATO' ABDUL SAMAD,SMK,NEGERI SEMBILAN,KUALA PILAH,71500,true
NEE1088,SEKOLAH MENENGAH KEBANGSAAN DATUK UNDANG ABDUL MANAP,SMK,NEGERI SEMBILAN,KUALA PILAH,73100,true
NEE1098,SEKOLAH MENENGAH SAINS TUANKU JAAFAR,SBP,NEGERI SEMBILAN,KUALA PILAH,72000,true
NEE2057,SEKOLAH MENENGAH KEBANGSAAN DATUK MUHAMMAD YUSOF,SMK,NEGERI SEMBILAN,PORT DICKSON,71150,true
NEE2064,SEKOLAH MENENGAH KEBANGSAAN PASIR PANJANG,SMK,NEGERI SEMBILAN,PORT DICKSON,71250,true
NEE2065,SEKOLAH MENENGAH KEBANGSAAN TANAH MERAH,SMK,NEGERI SEMBILAN,PORT DICKSON,71960,true
NEE2068,SEKOLAH MENENGAH KEBANGSAAN BUKIT SAUJANA,SMK,NEGERI SEMBILAN,PORT DICKSON,71050,true
NEE3037,SEKOLAH MENENGAH KEBANGSAAN DATUK ABDULLAH,SMK,NEGERI SEMBILAN,REMBAU,71350,true
NEE4098,SEKOLAH MENENGAH KEBANGSAAN DATO' KLANA PUTRA,SMK,NEGERI SEMBILAN,SEREMBAN,71750,true
NEE4099,SEKOLAH MENENGAH KEBANGSAAN RANTAU,SMK,NEGERI SEMBILAN,SEREMBAN,71200,true
NEE4100,SEKOLAH MENENGAH KEBANGSAAN DATO' MOHD SAID,SMK,NEGERI SEMBILAN,SEREMBAN,71800,true
NEE4101,SEKOLAH MENENGAH KEBANGSAAN MANTIN,SMK,NEGERI SEMBILAN,SEREMBAN,71700,true
NEE4102,SEKOLAH MENENGAH KEBANGSAAN (FELDA) SERI SENDAYAN,SMK,NEGERI SEMBILAN,SEREMBAN,71950,true
NEE5037,SEKOLAH MENENGAH KEBANGSAAN TUNKU BESAR,SMK,NEGERI SEMBILAN,TAMPIN,73000,true
NEE5038,SEKOLAH MENENGAH KEBANGSAAN TUANKU ABDUL RAHMAN,SMK,NEGERI SEMBILAN,TAMPIN,73400,true
NEE5039,SEKOLAH MENENGAH KEBANGSAAN BUKIT JALOR,SMK,NEGERI SEMBILAN,TAMPIN,73200,true
NEE5040,SEKOLAH MENENGAH KEBANGSAAN DATO' MOHD TAHA,SMK,NEGERI SEMBILAN,TAMPIN,73200,true
NEE6001,SEKOLAH MENENGAH KEBANGSAAN DATUK MANSOR,SMK,NEGERI SEMBILAN,JEMPOL/JELEBU,72100,true
NEE6002,SEKOLAH MENENGAH KEBANGSAAN BATU KIKIR,MODEL KHAS,NEGERI SEMBILAN,JEMPOL/JELEBU,72200,true
NFT0001,SEKOLAH MENENGAH AGAMA KUALA KLAWANG,SM SABK,NEGERI SEMBILAN,JEMPOL/JELEBU,71600,true
NFT0002,SEKOLAH MENENGAH AGAMA DATO' HAJI TAN AHMAD,SM SABK,NEGERI SEMBILAN,JEMPOL/JELEBU,72400,true
NFT1001,SEKOLAH MENENGAH RENDAH AGAMA JOHOL,SM SABK,NEGERI SEMBILAN,KUALA PILAH,73100,true
NFT1002,SEKOLAH MENENGAH AGAMA ULU JEMPOL,SM SABK,NEGERI SEMBILAN,KUALA PILAH,72200,true
NFT1003,SEKOLAH MENENGAH AGAMA SAINS KUALA PILAH,SM SABK,NEGERI SEMBILAN,KUALA PILAH,73100,true
NFT2001,SEKOLAH MENENGAH AGAMA CHUAH,SM SABK,NEGERI SEMBILAN,PORT DICKSON,71960,true
NFT2002,SEKOLAH MENENGAH AGAMA TELOK KEMANG,SM SABK,NEGERI SEMBILAN,PORT DICKSON,71050,true
NFT3001,SEKOLAH MENENGAH AGAMA HAJI MOHD.YATIM,SM SABK,NEGERI SEMBILAN,REMBAU,71350,true
NFT3002,SEKOLAH MENENGAH AGAMA REMBAU,SM SABK,NEGERI SEMBILAN,REMBAU,71300,true
NFT4001,SEKOLAH MENENGAH AGAMA RANTAU,SM SABK,NEGERI SEMBILAN,SEREMBAN,71200,true
NFT4002,SEKOLAH MENENGAH AGAMA NILAI,SM SABK,NEGERI SEMBILAN,SEREMBAN,71800,true
NFT4003,SEKOLAH MENENGAH AGAMA DATO' KLANA PETRA MAAMOR,SM SABK,NEGERI SEMBILAN,SEREMBAN,70400,true
NFT5001,SEKOLAH MENENGAH AGAMA REPAH,SM SABK,NEGERI SEMBILAN,TAMPIN,73000,true
NFT5002,SEKOLAH MENENGAH AGAMA GEMAS,SM SABK,NEGERI SEMBILAN,TAMPIN,73400,true
NFT6001,SEKOLAH MENENGAH AGAMA HAJI MUHAMAD,SM SABK,NEGERI SEMBILAN,JEMPOL/JELEBU,72100,true
NFT6002,SEKOLAH MENENGAH AGAMA DATO' HAJI MUSTAFA,SM SABK,NEGERI SEMBILAN,JEMPOL/JELEBU,72200,true
NHA0001,KOLEJ VOKASIONAL KUALA KLAWANG,KV,NEGERI SEMBILAN,JEMPOL/JELEBU,71600,true
NHA1001,KOLEJ VOKASIONAL JUASSEH,KV,NEGERI SEMBILAN,KUALA PILAH,72500,true
NHA2002,KOLEJ VOKASIONAL PORT DICKSON,KV,NEGERI SEMBILAN,PORT DICKSON,71000,true
NHA3001,KOLEJ VOKASIONAL DATO' UNDANG HJ. MUHAMAD SHARIP,KV,NEGERI SEMBILAN,REMBAU,71300,true
NHA3002,KOLEJ VOKASIONAL DATO LELA MAHARAJA,KV,NEGERI SEMBILAN,REMBAU,71300,true
NHA4001,KOLEJ VOKASIONAL AMPANGAN,KV,NEGERI SEMBILAN,SEREMBAN,70400,true
NKE4144,SMT TUANKU JAAFAR,SMT,NEGERI SEMBILAN,SEREMBAN,70400,true
NRA3001,SEKOLAH MENENGAH KEBANGSAAN AGAMA DATO' HAJI ABU HASSAN HAJI SAIL,SMKA,NEGERI SEMBILAN,REMBAU,71400,true
NRA4001,SEKOLAH MENENGAH KEBANGSAAN AGAMA SHEIKH HJ MOHD SAID,SMKA,NEGERI SEMBILAN,SEREMBAN,70400,true
NRA4002,SEKOLAH MENENGAH AGAMA PERSEKUTUAN LABU,SBP,NEGERI SEMBILAN,SEREMBAN,71900,true
NRA6001,SEKOLAH BERASRAMA PENUH INTEGRASI JEMPOL,SBP,NEGERI SEMBILAN,JEMPOL/JELEBU,72200,true
PEA0001,SEKOLAH MENENGAH KEBANGSAAN PRAI,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,13700,true
PEA0002,SEKOLAH MENENGAH KEBANGSAAN BERAPIT,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,14000,true
PEA0003,SEKOLAH MENENGAH KEBANGSAAN GUAR PERAHU,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,14400,true
PEA0004,SEKOLAH MENENGAH KEBANGSAAN SEBERANG JAYA,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,13700,true
PEA0005,SEKOLAH MENENGAH KEBANGSAAN PERMATANG RAWA,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,14000,true
PEA0006,SEKOLAH MENENGAH KEBANGSAAN SAMA GAGAH,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,13500,true
PEA0007,SEKOLAH MENENGAH KEBANGSAAN TAMAN INDERAWASIH,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,13600,true
PEA0008,SEKOLAH MENENGAH KEBANGSAAN ALMA,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,14000,true
PEA0009,SEKOLAH MENENGAH KEBANGSAAN MENGKUANG,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,14000,true
PEA0010,SEKOLAH MENENGAH KEBANGSAAN PERMAI INDAH,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,14000,true
PEA0011,SEKOLAH MENENGAH KEBANGSAAN TAMAN SEJAHTERA,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,14000,true
PEA0012,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU PERDA,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,14000,true
PEA0013,SEKOLAH MENENGAH KEBANGSAAN PAUH JAYA,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,13700,true
PEA0014,SEKOLAH MENENGAH KEBANGSAAN TUN HUSSEIN ONN,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,13700,true
PEA0015,SEKOLAH MENENGAH KEBANGSAAN TAMAN PERWIRA,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,14100,true
PEA0016,SEKOLAH MENENGAH KEBANGSAAN PERMATANG PASIR,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,13500,true
PEA0017,SEKOLAH MENENGAH KEBANGSAAN MACHANG BUBUK,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,14020,true
PEA0018,SEKOLAH MENENGAH KEBANGSAAN GUAR PERAHU INDAH,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,14400,true
PEA1090,SEKOLAH MENENGAH KEBANGSAAN ABDULLAH MUNSHI,SMK,PULAU PINANG,TIMUR LAUT,10460,true
PEA1091,SEKOLAH MENENGAH KEBANGSAAN (P) SRI MUTIARA,SMK,PULAU PINANG,TIMUR LAUT,10460,true
PEA1092,SEKOLAH MENENGAH KEBANGSAAN HUTCHINGS,SMK,PULAU PINANG,TIMUR LAUT,10200,true
PEA1093,SEKOLAH MENENGAH KEBANGSAAN BUKIT GAMBIR,SMK,PULAU PINANG,TIMUR LAUT,11700,true
PEA1094,SEKOLAH MENENGAH KEBANGSAAN AIR ITAM,SMK,PULAU PINANG,TIMUR LAUT,11500,true
PEA1210,SEKOLAH MENENGAH KEBANGSAAN HAMID KHAN,SMK,PULAU PINANG,TIMUR LAUT,11700,true
PEA1211,SEKOLAH MENENGAH KEBANGSAAN TELOK KUMBAR,SMK,PULAU PINANG,BARAT DAYA,11920,true
PEA1212,SEKOLAH MENENGAH KEBANGSAAN BUKIT JAMBUL,SMK,PULAU PINANG,TIMUR LAUT,11700,true
PEA1213,SEKOLAH MENENGAH KEBANGSAAN SUNGAI NIBONG,SMK,PULAU PINANG,TIMUR LAUT,11900,true
PEA2051,SEKOLAH MENENGAH KEBANGSAAN PERMATANG TOK JAYA,MODEL KHAS,PULAU PINANG,SEBERANG PERAI UTARA,13800,true
PEA2052,SEKOLAH MENENGAH KEBANGSAAN DATUK HAJI AHMAD SAID,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13800,true
PEA2053,SEKOLAH MENENGAH KEBANGSAAN DATUK ONN,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13000,true
PEA2054,SEKOLAH MENENGAH KEBANGSAAN DATUK HAJI AHMAD BADAWI,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13200,true
PEA2055,SEKOLAH MENENGAH KEBANGSAAN SRI MUDA,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13100,true
PEA2056,SEKOLAH MENENGAH KEBANGSAAN CHUNG LING BUTTERWORTH,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13400,true
PEA2057,SEKOLAH MENENGAH KEBANGSAAN TELOK AIR TAWAR,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13050,true
PEA2058,SEKOLAH MENENGAH KEBANGSAAN DATO' KAILAN,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13200,true
PEA2082,SEKOLAH MENENGAH KEBANGSAAN MAK MANDIN,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13400,true
PEA2083,SEKOLAH MENENGAH KEBANGSAAN BAGAN JAYA,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13400,true
PEA2084,SEKOLAH MENENGAH KEBANGSAAN POKOK SENA,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13220,true
PEA2085,SEKOLAH MENENGAH KEBANGSAAN KAMPONG SELAMAT,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13300,true
PEA2086,SEKOLAH MENENGAH KEBANGSAAN BERTAM INDAH,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13200,true
PEA2087,SEKOLAH MENENGAH KEBANGSAAN KEPALA BATAS,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13200,true
PEA2088,SEKOLAH MENENGAH KEBANGSAAN DATO' HAJI HASSAN NOH,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13100,true
PEA2089,KOLEJ TINGKATAN ENAM DESA MURNI,KT6,PULAU PINANG,SEBERANG PERAI UTARA,13800,true
PEA2090,SEKOLAH MENENGAH KEBANGSAAN GEMILANG,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13050,true
PEA2091,SEKOLAH MENENGAH SAINS KEPALA BATAS,SBP,PULAU PINANG,SEBERANG PERAI UTARA,13200,true
PEA2092,SEKOLAH MENENGAH KEBANGSAAN BERTAM PERDANA,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13200,true
PEA2093,SEKOLAH MENENGAH KEBANGSAAN TASEK GELUGOR,SMK,PULAU PINANG,SEBERANG PERAI UTARA,13300,true
PEA3033,SEKOLAH MENENGAH KEBANGSAAN RAJA TUN UDA,SMK,PULAU PINANG,BARAT DAYA,11950,true
PEA3034,SEKOLAH MENENGAH KEBANGSAAN SERI BALIK PULAU,SMK,PULAU PINANG,BARAT DAYA,11020,true
PEA3035,SEKOLAH MENENGAH KEBANGSAAN BATU MAUNG,SMK,PULAU PINANG,BARAT DAYA,11960,true
PEA3036,SEKOLAH MENENGAH KEBANGSAAN TELUK BAHANG,SMK,PULAU PINANG,BARAT DAYA,11050,true
PEA3037,SEKOLAH MENENGAH KEBANGSAAN SERI BAYU,SMK,PULAU PINANG,BARAT DAYA,11920,true
PEA3038,SEKOLAH MENENGAH KEBANGSAAN PONDOK UPEH,SMK,PULAU PINANG,BARAT DAYA,11000,true
PEA3039,SEKOLAH MENENGAH KEBANGSAAN BAYAN LEPAS,SMK,PULAU PINANG,BARAT DAYA,11900,true
PEA4001,SEKOLAH MENENGAH KEBANGSAAN SUNGAI ACHEH,SMK,PULAU PINANG,SEBERANG PRAI SELATAN,14310,true
PEA4002,SEKOLAH MENENGAH KEBANGSAAN VALDOR,SMK,PULAU PINANG,SEBERANG PRAI SELATAN,14200,true
PEA4003,SEKOLAH MENENGAH KEBANGSAAN SERI NIBONG,SMK,PULAU PINANG,SEBERANG PRAI SELATAN,14300,true
PEA4004,SEKOLAH MENENGAH KEBANGSAAN MUTIARA IMPIAN,SMK,PULAU PINANG,SEBERANG PRAI SELATAN,14100,true
PEA4005,SEKOLAH MENENGAH KEBANGSAAN JAWI,SMK,PULAU PINANG,SEBERANG PRAI SELATAN,14200,true
PEA4006,SEKOLAH MENENGAH KEBANGSAAN TAMAN WIDURI,SMK,PULAU PINANG,SEBERANG PRAI SELATAN,14200,true
PEA4007,SEKOLAH MENENGAH KEBANGSAAN SAUJANA INDAH,SMK,PULAU PINANG,SEBERANG PRAI SELATAN,14300,true
PEA4008,SEKOLAH MENENGAH KEBANGSAAN BATU KAWAN,SMK,PULAU PINANG,SEBERANG PRAI SELATAN,14110,true
PEA4009,SEKOLAH MENENGAH KEBANGSAAN BANDAR TASEK MUTIARA,SMK,PULAU PINANG,SEBERANG PRAI SELATAN,14120,true
PEA4010,SEKOLAH MENENGAH KEBANGSAAN TASEK,SMK,PULAU PINANG,SEBERANG PRAI SELATAN,14120,true
PEA4011,SEKOLAH MENENGAH KEBANGSAAN JIT SIN II,SMK,PULAU PINANG,SEBERANG PRAI SELATAN,14120,true
PEB0042,SEKOLAH MENENGAH KEBANGSAAN TINGGI BUKIT MERTAJAM,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,14000,true
PEB0043,SEKOLAH MENENGAH KEBANGSAAN JALAN DAMAI,SMK,PULAU PINANG,SEBERANG PRAI TENGAH,14000,true
